6.5,0.87,-7.5,3.0693,21.464,2.3994,3.5002,2.4378,3.7704,1
6.5,0.87,-7.5,3.0693,21.464,2.3993,3.2517,2.4145,3.5445,1
6.5,0.89,-7.5,3.0893,21.464,2.3991,3.466,2.7246,3.7232,1
6.5,-0.78,7.5,1.7219,21.464,2.3989,3.3442,2.3661,3.6343,1
6.5,-0.76,7.5,1.7418,21.464,2.3987,3.427,2.4425,3.7443,1
6.5,-0.76,7.5,1.7419,21.464,2.3988,3.337,2.4934,3.6125,1
6.5,-0.76,7.5,1.7419,21.464,2.3993,3.1754,2.4039,3.4586,1
6.5,-0.74,7.5,1.7619,21.464,2.3991,3.3038,2.6423,3.5853,1
6.5,0.63,-7.4,2.8314,21.465,2.399,8.8817,2.4372,9.174,1
6.5,-0.74,7.6,1.7639,21.465,2.3992,5.1446,1.5145,5.3344,0
6.5,-0.685,7.8,1.823,21.465,2.3995,4.2645,0,0,0
6.5,0.8025,-7.5,3.0019,21.465,2.3996,4.5698,2.4045,4.8652,1
6.5,0.775,-7.8,2.9681,21.465,2.3993,4.0919,0,0,0
6.5,0.69,-7.2,2.8956,21.465,2.3991,5.7095,1.5975,5.9021,0
6.5,-0.67,7.6,1.8338,21.465,2.3987,6.3078,2.1824,6.5619,1
6.5,-0.67,7.6,1.8339,21.465,2.3991,5.9889,2.3661,6.2838,1
6.5,-0.67,7.6,1.8338,21.465,2.3995,5.4382,2.4021,5.7193,1
6.5,-0.67,7.6,1.8339,21.465,2.3989,4.9975,2.763,5.3565,0
6.5,0.83,-7.5,3.0294,21.465,2.3996,3.3617,2.1573,3.4306,1
6.5,0.83,-7.5,3.0294,21.465,2.3995,3.215,2.0738,3.4942,1
6.5,0.85,-7.5,3.0493,21.465,2.3991,3.2947,2.3699,3.5953,1
6.5,0.85,-7.5,3.0493,21.465,2.3993,3.2443,2.3137,3.5553,1
6.5,0.87,-7.5,3.0694,21.465,2.399,3.3504,2.4509,3.6242,1
6.5,0.87,-7.5,3.0694,21.465,2.3994,3.2342,2.4133,3.5273,1
6.5,0.89,-7.5,3.0894,21.465,2.3996,3.3632,2.6599,3.6318,1
6.5,0.89,-7.5,3.0894,21.465,2.399,3.3207,2.5374,3.6055,1
6.5,0.89,-7.5,3.0894,21.465,2.3994,3.2062,2.4536,3.502,1
6.5,-0.8,7.5,1.7018,21.465,2.3988,3.452,1.7759,3.6059,0
6.5,-0.8,7.5,1.7018,21.465,2.399,3.238,2.1776,3.4433,1
6.5,-0.78,7.5,1.7218,21.465,2.3994,3.4741,2.2751,3.6992,1
6.5,-0.76,7.5,1.7418,21.465,2.399,3.3903,2.4289,3.6856,1
6.5,-0.74,7.5,1.7618,21.465,2.3991,3.4083,2.4413,3.704,1
6.5,-0.6925,7.9,1.8175,21.466,2.3991,4.7182,3.7562,4.4435,0
6.5,0.8175,-7.7,3.0129,21.466,2.399,5.3882,2.5807,5.6663,1
6.5,0.79,-8,2.9791,21.466,2.399,4.88,1.5025,5.0714,0
6.5,-0.635,7.8,1.8729,21.466,2.3993,5.0206,0,0,0
6.5,0.83,-7.5,3.0295,21.466,2.3992,3.2808,2.1261,3.3466,1
6.5,0.85,-7.5,3.0495,21.466,2.3995,3.4113,2.3417,3.7131,1
6.5,-0.8,7.5,1.7016,21.466,2.3994,3.3715,2.0086,3.622,1
6.5,-0.8,7.5,1.7017,21.466,2.3993,3.3009,2.2333,3.6,1
6.5,-0.78,7.5,1.7217,21.466,2.3996,3.296,2.3209,3.5927,1
6.5,-0.74,7.5,1.7617,21.466,2.3993,3.2448,2.7965,3.5181,1
6.5,-0.785,8.2,1.7312,21.467,2.3992,4.2825,2.427,4.5656,1
6.5,-0.7,8,1.812,21.467,2.3997,5.1606,2.832,5.3568,1
6.5,0.7975,-8.1,2.9846,21.467,2.3991,5.4104,1.8267,5.7628,0
6.5,0.7825,-7.9,2.9738,21.467,2.3996,4.5266,0,0,0
6.5,-0.6425,7.9,1.8674,21.467,2.3989,5.4697,0,0,0
6,1.16,-10,3.2933,21.468,2.3992,5.2697,4.1403,4.935,0
6,-1.02,10,1.5479,21.468,2.3992,5.252,2.1077,5.4586,1
6,1.02,-10,3.1533,21.468,2.3995,6.5772,2.4076,6.846,1
6,1.02,-10,3.1533,21.468,2.399,6.4944,2.4841,6.7762,1
6,1.04,-10,3.1733,21.468,2.3997,6.6515,2.9495,6.8389,0
6,-0.94,10,1.6279,21.468,2.3991,6.5784,2.2097,6.8556,1
6,-0.92,10,1.648,21.468,2.3992,6.579,2.3627,6.8618,1
6,-0.92,10,1.6479,21.468,2.399,6.3195,2.4847,6.5864,1
6,-0.9,10,1.6679,21.468,2.3992,6.604,2.4378,6.8782,1
6,1.01,-10,3.1433,21.468,2.3988,6.1146,2.2048,6.397,1
6,1.01,-10,3.1434,21.468,2.399,6.0925,2.2513,6.4164,1
6,1.03,-10,3.1633,21.468,2.3995,6.2356,2.4081,6.5255,1
6,1.03,-10,3.1633,21.468,2.3991,6.0853,2.3675,6.3654,1
6,1.05,-10,3.1833,21.468,2.3989,6.176,2.4891,6.4525,1
6,1.05,-10,3.1833,21.468,2.3993,5.9432,2.4028,6.2296,1
6,-0.98,10,1.5878,21.468,2.3989,6.2263,1.6264,6.3448,0
6,-0.96,10,1.608,21.468,2.3995,6.2765,1.854,6.4754,0
6,-0.94,10,1.6279,21.468,2.3992,6.157,2.3798,6.4384,1
6,-0.94,10,1.6279,21.468,2.3994,5.9582,2.4025,6.2393,1
6,1.02,-10,3.1533,21.468,2.3992,5.7359,1.7906,6.5192,0
6,1.04,-10,3.1733,21.468,2.3993,5.8411,2.3949,6.142,1
6,1.04,-10,3.1733,21.468,2.3989,5.6379,2.3613,5.9267,1
6,1.06,-10,3.1932,21.468,2.3991,5.8648,2.4246,6.1641,1
6,1.06,-10,3.1932,21.468,2.3991,5.6142,2.3625,5.9087,1
6,-1,10,1.5679,21.468,2.3993,5.6015,2.1009,5.8605,1
6,-0.98,10,1.5879,21.468,2.3989,5.7352,2.235,6.0164,1
6,-0.96,10,1.6079,21.468,2.3998,5.665,2.4864,5.9985,1
6,-0.94,10,1.6279,21.468,2.3991,5.8054,2.7422,6.169,1
6,1.03,-10,3.1633,21.468,2.3987,5.2467,1.3273,5.3913,0
6,1.03,-10,3.1633,21.468,2.3993,5.2746,1.3899,6.2112,0
6,1.07,-10,3.2033,21.468,2.3994,5.4918,2.2395,5.7746,1
6,1.07,-10,3.2034,21.468,2.3994,5.4729,2.3976,5.7689,1
6,1.07,-10,3.2033,21.468,2.3994,5.3721,2.3585,5.6619,1
6,1.09,-10,3.2233,21.468,2.3996,5.2586,2.4149,5.5538,1
6,-1.03,10,1.5379,21.468,2.3995,5.4004,2.305,5.6806,1
6,-1.03,10,1.5379,21.468,2.3991,5.2875,1.5535,5.3756,0
6,-0.99,10,1.578,21.468,2.3987,5.4403,2.374,5.7244,1
6,-0.99,10,1.578,21.468,2.3992,5.2917,2.3832,5.5742,1
6,-0.97,10,1.598,21.468,2.3993,5.3164,2.3675,5.6327,1
6,1.04,-10,3.1733,21.468,2.3991,4.8594,0,0,0
6,1.06,-10,3.1933,21.468,2.3993,5.0788,2.0184,5.3167,1
6,1.1,-10,3.2333,21.468,2.3996,5.0872,2.4221,5.3801,1
6,-1.04,10,1.5279,21.468,2.3991,5.1167,1.5035,5.196,0
6,-1.04,10,1.5279,21.468,2.3993,5.0241,2.3069,5.3455,1
6,-1.04,10,1.5279,21.468,2.3995,4.8787,2.1956,5.1794,1
6,-1,10,1.568,21.468,2.3989,5.0778,2.4029,5.3667,1
6,-0.98,10,1.5879,21.468,2.3992,5.0106,2.8351,5.332,0
6,1.06,-10,3.1933,21.468,2.3991,4.738,1.0378,4.7998,0
6,1.08,-10,3.2133,21.468,2.399,4.7159,1.7499,5.0154,0
6,1.1,-10,3.2332,21.468,2.3991,4.7263,2.3475,5.0298,1
6,1.1,-10,3.2332,21.468,2.3991,4.548,1.8695,4.7372,0
6,1.12,-10,3.2533,21.468,2.3988,4.7278,2.4145,5.0209,1
6,1.12,-10,3.2533,21.468,2.3992,4.6614,2.3998,4.9581,1
6,-1.05,10,1.5179,21.468,2.3995,4.8146,2.121,5.0081,1
6,-1.03,10,1.5379,21.468,2.3994,4.754,2.3759,5.0415,1
6,-1.03,10,1.5379,21.468,2.3991,4.5896,2.3853,4.8903,1
6,-0.99,10,1.5779,21.468,2.3993,4.7843,2.685,5.0744,1
6,1.08,-10,3.2133,21.468,2.3995,4.3466,1.3345,5.3991,0
6,1.08,-10,3.2133,21.468,2.3994,4.2254,0,0,0
6,1.14,-10,3.2733,21.468,2.3995,4.4561,2.3725,4.7502,1
6,-1.06,10,1.5079,21.468,2.399,4.2458,2.367,4.5502,1
6,-1.04,10,1.5279,21.468,2.3989,4.4895,2.5961,4.7297,1
6,-1.04,10,1.528,21.468,2.3998,4.1902,2.7057,4.3683,1
6,-1.02,10,1.5479,21.468,2.3989,4.3008,2.6877,4.5847,1
6,1.12,-10,3.2533,21.468,2.3993,3.8963,1.5477,4.0878,0
6,1.16,-10,3.2932,21.468,2.3992,4.0654,2.4161,4.3613,1
6,-1.08,10,1.4879,21.468,2.3993,4.1309,2.3136,4.4255,1
6,-1.06,10,1.5079,21.468,2.3991,4.1809,2.3861,4.4686,1
6,-1.04,10,1.5279,21.468,2.3993,4.1358,2.4404,4.4248,1
6,-1.04,10,1.5278,21.468,2.3992,4.0224,2.8135,4.2257,1
6,-1.04,10,1.5279,21.468,2.3989,3.8514,2.8112,4.2265,0
6,-1.02,10,1.5479,21.468,2.3992,4.1764,3.0036,4.6208,0
6,-1.02,10,1.5479,21.468,2.3992,4.0339,3.0347,4.2874,0
6,-1.02,10,1.5479,21.468,2.3992,3.9195,0,0,0
6,1.14,-10,3.2732,21.468,2.3992,3.52,0,0,0
6,1.16,-10,3.2933,21.468,2.3989,3.5511,2.2657,3.8409,1
6,1.18,-10,3.3132,21.468,2.3996,3.8057,2.4165,4.1056,1
6,1.19,-10,3.3233,21.468,2.3991,3.8503,2.4387,4.1489,1
6,1.19,-10,3.3233,21.468,2.3996,3.7129,2.4167,3.9985,1
6,1.21,-10,3.3433,21.468,2.3996,3.7968,2.6015,4.1762,1
6,-1.09,10,1.4778,21.468,2.3992,3.722,2.4029,4.0318,1
6,-1.09,10,1.4779,21.468,2.3989,3.536,2.3915,3.8314,1
6,-1.07,10,1.4979,21.468,2.3991,3.8298,2.5151,4.1623,1
6,-1.07,10,1.498,21.468,2.3988,3.6776,0,0,0
6,-1.07,10,1.4979,21.468,2.3995,3.6294,2.5779,3.9044,1
6,-1.05,10,1.5178,21.468,2.3991,3.5405,0,0,0
6.5,-0.7925,8.3,1.7256,21.468,2.399,4.7004,2.3816,4.9874,1
6.5,-0.7075,8.1,1.8065,21.468,2.3993,5.5868,2.5807,5.8815,1
6.5,0.855,-8.2,3.0402,21.468,2.3992,4.0955,1.763,4.5729,0
6.5,-0.73,8.4,1.7902,21.468,2.3992,5.479,2.6307,5.7793,1
6.5,-0.6575,8.1,1.8564,21.468,2.3992,6.3367,2.9489,6.4937,0
6.5,-0.65,8,1.862,21.468,2.3997,5.8643,3.7382,5.792,0
6,1.07,-10,3.2035,21.469,2.3993,6.1172,2.8363,6.3237,1
6,0.1,0,2.4506,21.469,2.3992,6.1564,3.4014,6.2679,0
6,1.08,-10,3.2134,21.469,2.3992,5.2234,2.3048,5.5476,1
6,-0.02,0,2.3306,21.469,2.3993,5.2369,0.73263,5.0494,0
6,0.04,0,2.3906,21.469,2.3991,5.2693,2.3597,5.5606,1
6,0.08,0,2.4306,21.469,2.3993,5.2659,2.6623,5.5304,1
6,0.12,0,2.4706,21.469,2.3992,5.2558,4.2891,5.1197,0
6,1.04,-10,3.1734,21.469,2.3993,5.687,2.2157,5.9929,1
6,-0.02,0,2.3306,21.469,2.3994,5.6975,0.53255,5.5951,0
6,0.04,0,2.3906,21.469,2.3994,5.705,2.3518,5.9977,1
6,0.06,0,2.4106,21.469,2.3994,5.6866,2.4595,5.9622,1
6,0.12,0,2.4706,21.469,2.3992,5.6788,4.0033,5.5862,0
6,1.14,-10,3.2734,21.469,2.3991,4.8286,2.5548,5.0977,1
6,0.02,0,2.3706,21.469,2.3991,4.8001,2.1007,5.0645,1
6,0.1,0,2.4506,21.469,2.3993,4.8069,3.3778,4.9655,0
6,-0.02,0,2.3306,21.469,2.3992,4.4076,0.98175,4.4799,0
6,0.06,0,2.4106,21.469,2.3989,4.3678,2.4155,4.6579,1
6,0.1,0,2.4506,21.469,2.3991,4.4153,3.0812,4.6483,0
6,-1.04,10,1.5277,21.469,2.3993,4.418,2.3854,4.7121,1
6,0,0,2.3506,21.469,2.3992,3.9443,1.5576,4.1108,0
6,0.12,0,2.4706,21.469,2.3993,3.9604,3.8828,3.8145,0
6,-1.09,10,1.4778,21.469,2.3994,3.9866,2.2395,4.2462,1
6,1,-10,3.1335,21.469,2.3992,6.5345,2.4047,6.8247,1
6,1,-10,3.1333,21.469,2.3991,6.3811,2.1387,6.6876,1
6,1.06,-10,3.1934,21.469,2.3992,6.5887,3.0864,6.1908,0
6,1.06,-10,3.1934,21.469,2.3993,6.4995,2.7741,6.7741,1
6,-0.96,10,1.6078,21.469,2.399,6.5483,1.5419,6.6853,0
6,-0.96,10,1.6078,21.469,2.3991,6.3109,1.972,6.4986,1
6,-0.94,10,1.6278,21.469,2.3992,6.3609,2.1004,6.6001,1
6,-0.92,10,1.6479,21.469,2.3995,6.5212,2.3927,6.8513,1
6,-0.92,10,1.6478,21.469,2.399,6.3485,2.3881,6.6398,1
6,-0.9,10,1.6677,21.469,2.3991,6.458,2.4587,6.7942,1
6,-0.9,10,1.6679,21.469,2.3995,6.3138,2.689,6.6769,1
6,1.05,-10,3.1835,21.469,2.3993,5.9789,2.4243,6.2752,1
6,1.07,-10,3.2034,21.469,2.3993,6.179,2.6942,6.4461,1
6,1.07,-10,3.2034,21.469,2.3992,6.035,2.5373,6.2326,1
6,1.07,-10,3.2034,21.469,2.3993,5.9136,2.4508,6.1853,1
6,-0.98,10,1.5878,21.469,2.399,6.1277,2.2447,6.4239,1
6,-0.96,10,1.6078,21.469,2.3997,5.9883,2.3024,6.256,1
6,1.02,-10,3.1534,21.469,2.399,5.7444,1.748,6.1184,0
6,1.04,-10,3.1734,21.469,2.3996,5.7372,2.2574,6.0253,1
6,1.06,-10,3.1935,21.469,2.3989,5.7431,2.4327,6.0295,1
6,1.08,-10,3.2134,21.469,2.3992,5.7997,2.636,6.0536,1
6,1.08,-10,3.2135,21.469,2.3995,5.7194,2.6836,5.987,1
6,1.08,-10,3.2134,21.469,2.3991,5.588,2.526,5.8716,1
6,-1,10,1.5678,21.469,2.399,5.6809,1.7334,5.8351,0
6,-0.98,10,1.5877,21.469,2.3989,5.6926,2.3363,5.9701,1
6,-0.96,10,1.6077,21.469,2.3996,5.8283,2.3814,6.1119,1
6,-0.96,10,1.6078,21.469,2.3995,5.7221,2.4175,6.0229,1
6,-0.94,10,1.6277,21.469,2.3994,5.9146,2.3738,6.2094,1
6,1.05,-10,3.1835,21.469,2.3994,5.5088,2.1334,5.8046,1
6,1.07,-10,3.2033,21.469,2.399,5.2631,2.2771,5.5541,1
6,1.09,-10,3.2234,21.469,2.3996,5.5137,2.4485,5.7967,1
6,1.09,-10,3.2234,21.469,2.3992,5.4508,2.4419,5.7329,1
6,-1.03,10,1.5378,21.469,2.3992,5.5106,1.3596,5.682,0
6,-1.01,10,1.5578,21.469,2.3992,5.2182,2.25,5.4994,1
6,-0.97,10,1.5977,21.469,2.3994,5.5613,2.386,5.8569,1
6,-0.97,10,1.5977,21.469,2.3992,5.4122,2.5055,5.7701,1
6,-0.97,10,1.5977,21.469,2.3994,5.2798,2.598,5.5625,1
6,1.04,-10,3.1735,21.469,2.3992,5.0703,1.3432,5.9473,0
6,1.04,-10,3.1735,21.469,2.3993,4.9909,1.0468,6.5287,0
6,1.06,-10,3.1934,21.469,2.3994,4.9837,2.1938,5.3223,1
6,1.06,-10,3.1934,21.469,2.3992,4.9215,1.3786,5.133,0
6,1.1,-10,3.2334,21.469,2.3992,4.8897,2.3662,5.1963,1
6,-1.02,10,1.5478,21.469,2.399,5.019,2.3649,5.3142,1
6,1.06,-10,3.1934,21.469,2.3992,4.5776,0.7944,4.5818,0
6,1.08,-10,3.2133,21.469,2.3991,4.5385,1.6073,4.7894,0
6,1.1,-10,3.2334,21.469,2.3992,4.6857,2.127,4.989,1
6,1.12,-10,3.2534,21.469,2.3994,4.7062,2.4125,4.999,1
6,-1.05,10,1.5179,21.469,2.3995,4.7502,2.2361,5.0415,1
6,-1.01,10,1.5578,21.469,2.3992,4.5434,2.5971,4.8333,1
6,-0.99,10,1.5777,21.469,2.3993,4.8729,2.4279,5.1583,1
6,-0.99,10,1.5778,21.469,2.3992,4.6504,3.0624,4.7709,0
6,1.1,-10,3.2334,21.469,2.3994,4.3428,2.1959,4.6352,1
6,1.12,-10,3.2534,21.469,2.3989,4.3766,2.1222,4.5406,1
6,1.12,-10,3.2535,21.469,2.3989,4.1874,2.1785,4.5073,1
6,1.14,-10,3.2734,21.469,2.399,4.4074,2.4158,4.7074,1
6,1.14,-10,3.2733,21.469,2.3997,4.2891,2.3354,4.5837,1
6,1.14,-10,3.2735,21.469,2.3994,4.2413,2.4027,4.5345,1
6,-1.06,10,1.5078,21.469,2.399,4.2105,2.3786,4.4935,1
6,-1.02,10,1.5479,21.469,2.399,4.4587,2.5485,4.7434,1
6,-1.02,10,1.5478,21.469,2.3987,4.1916,2.7378,4.3941,1
6,-1,10,1.5678,21.469,2.3991,4.2095,2.9102,4.3339,0
6,1.1,-10,3.2334,21.469,2.3991,4.0032,0,0,0
6,1.1,-10,3.2333,21.469,2.3993,3.9509,0,0,0
6,1.1,-10,3.2334,21.469,2.3991,3.9027,0,0,0
6,1.12,-10,3.2535,21.469,2.3997,3.991,1.8025,4.2429,0
6,1.14,-10,3.2735,21.469,2.3991,3.9955,2.2407,4.2614,1
6,1.16,-10,3.2933,21.469,2.3991,4.1669,2.4208,4.4621,1
6,1.16,-10,3.2934,21.469,2.3994,3.9152,2.3339,4.2268,1
6,-1.08,10,1.4878,21.469,2.3993,3.9776,2.3692,4.2738,1
6,-1.02,10,1.5478,21.469,2.399,4.029,2.9079,4.2699,0
6,1.12,-10,3.2534,21.469,2.399,3.7092,0,0,0
6,1.14,-10,3.2735,21.469,2.3992,3.6562,0,0,0
6,1.16,-10,3.2934,21.469,2.3992,3.5717,2.273,3.8787,1
6,1.15,-10,3.2834,21.469,2.3994,3.7258,2.086,3.9159,1
6,1.17,-10,3.3034,21.469,2.3993,3.7105,2.3927,4.0039,1
6,1.17,-10,3.3034,21.469,2.3993,3.6626,2.2687,3.9061,1
6,1.21,-10,3.3434,21.469,2.3993,3.7123,2.5948,3.9854,1
6,1.21,-10,3.3435,21.469,2.3992,3.6057,2.4661,3.8794,1
6,-1.11,10,1.4578,21.469,2.3994,3.7744,2.2732,4.0881,1
6,-1.11,10,1.4578,21.469,2.3994,3.5713,2.3576,3.8689,1
6,-1.05,10,1.5177,21.469,2.3991,3.8243,2.7172,4.2875,0
6,0.16,-1.5,2.4784,21.469,2.3991,5.7498,1.6828,5.9301,0
6,0.16,-1.5,2.4784,21.469,2.3993,6.1063,2.1231,6.3814,1
6.5,-0.8,8.4,1.7201,21.469,2.3992,5.1446,2.0656,5.3768,1
6.5,0.8625,-8.3,3.0457,21.469,2.3995,4.5293,1.935,4.8707,0
6.5,0.77,-8.6,2.9469,21.469,2.399,5.709,0,0,0
6.5,-0.73,8.4,1.7901,21.469,2.399,6.3337,2.2287,6.5973,1
6,-0.02,0,2.3306,21.47,2.3992,6.1456,0.81922,5.9792,0
6,0,0,2.3506,21.47,2.3991,6.1372,1.5785,6.3011,0
6,0.02,0,2.3706,21.47,2.3993,6.1376,2.0993,6.3902,1
6,0.04,0,2.3906,21.47,2.399,6.1459,2.3937,6.4328,1
6,0.06,0,2.4106,21.47,2.3994,6.1571,2.3951,6.437,1
6,0.08,0,2.4306,21.47,2.3992,6.1312,2.8193,6.3704,1
6,0.12,0,2.4706,21.47,2.3994,6.1645,4.375,5.9529,0
6,-0.02,0,2.3306,21.47,2.3993,6.6036,0.6376,6.3019,0
6,0,0,2.3506,21.47,2.3994,6.5721,1.5296,6.7044,0
6,0.02,0,2.3706,21.47,2.3994,6.5852,2.0043,6.841,1
6,0.04,0,2.3906,21.47,2.3993,6.5947,2.3354,6.8795,1
6,0.06,0,2.4106,21.47,2.3992,6.5949,2.4561,6.8908,1
6,0.08,0,2.4306,21.47,2.3992,6.6057,2.9465,6.8235,0
6,0,0,2.3506,21.47,2.3993,5.2575,1.463,5.3702,0
6,0.02,0,2.3706,21.47,2.3991,5.2423,2.1494,5.4828,1
6,0.06,0,2.4106,21.47,2.3992,5.2595,2.4556,5.5441,1
6,0.1,0,2.4506,21.47,2.3992,5.2641,3.3371,5.4458,0
6,0,0,2.3506,21.47,2.3993,5.6932,1.4155,5.7918,0
6,0.02,0,2.3706,21.47,2.3993,5.6835,2.0952,5.9498,1
6,0.08,0,2.4306,21.47,2.3993,5.6976,2.7292,5.9614,1
6,0.1,0,2.4506,21.47,2.3992,5.6655,3.2885,5.8295,0
6,-0.02,0,2.3306,21.47,2.3992,4.8243,0.70855,4.6386,0
6,0,0,2.3506,21.47,2.3992,4.7948,1.5563,4.9245,0
6,0.04,0,2.3906,21.47,2.3993,4.8412,2.3546,5.1321,1
6,0.06,0,2.4106,21.47,2.3993,4.8093,2.4341,5.0965,1
6,0.08,0,2.4306,21.47,2.3995,4.8117,2.7042,5.0463,1
6,0.12,0,2.4706,21.47,2.399,4.7923,4.2287,4.7916,0
6,0,0,2.3506,21.47,2.399,4.3945,1.5246,4.5652,0
6,0.02,0,2.3706,21.47,2.399,4.4042,2.1396,4.6662,1
6,0.04,0,2.3906,21.47,2.3993,4.3922,2.3725,4.6776,1
6,0.08,0,2.4306,21.47,2.3991,4.3958,2.6299,4.6808,1
6,0.12,0,2.4706,21.47,2.3992,4.3745,4.2275,4.3253,0
6,0.02,0,2.3706,21.47,2.3993,3.9682,2.2004,4.2663,1
6,0.04,0,2.3906,21.47,2.3992,3.9568,2.3852,4.2444,1
6,0.06,0,2.4106,21.47,2.3992,3.9223,2.4204,4.2176,1
6,0.08,0,2.4306,21.47,2.3993,3.9716,2.6258,4.2688,1
6,0.1,0,2.4506,21.47,2.3993,3.9665,3.3525,4.2331,0
6,-1.07,10,1.4977,21.47,2.3992,3.9758,2.3815,4.2626,1
6,1,-10,3.1336,21.47,2.3993,6.3083,2.3052,6.586,1
6,-0.96,10,1.6076,21.47,2.3992,6.489,2.2,6.5653,1
6,-0.94,10,1.6276,21.47,2.3995,6.3809,2.2803,6.6571,1
6,-0.94,10,1.6276,21.47,2.3994,6.0796,2.376,6.3505,1
6,-0.92,10,1.6476,21.47,2.3995,6.2442,2.4533,6.5237,1
6,-0.98,10,1.5877,21.47,2.3993,5.8824,2.2824,6.1483,1
6,1.05,-10,3.1836,21.47,2.3988,5.3423,2.1283,5.6526,1
6,-1.01,10,1.5576,21.47,2.3992,5.3855,2.1538,5.6404,1
6,-0.99,10,1.5776,21.47,2.3992,5.551,2.3693,5.8154,1
6,-1.02,10,1.5477,21.47,2.3988,5.1382,2.28,5.417,1
6,-0.98,10,1.5876,21.47,2.3993,4.894,2.8914,5.1441,0
6,1.1,-10,3.2337,21.47,2.3998,4.7818,2.3643,5.0709,1
6,-1.05,10,1.5177,21.47,2.3998,4.645,2.0872,4.8819,1
6,-1.01,10,1.5576,21.47,2.3995,4.7268,2.415,5.0209,1
6,1.1,-10,3.2336,21.47,2.3992,4.302,1.857,4.5312,0
6,1.1,-10,3.2336,21.47,2.3991,4.1099,1.2559,4.2339,0
6,1.12,-10,3.2535,21.47,2.3994,4.2284,2.0535,4.6586,0
6,1.12,-10,3.2536,21.47,2.3992,4.0134,1.954,4.2953,0
6,1.14,-10,3.2735,21.47,2.3994,3.7907,2.0299,4.1101,1
6,1.18,-10,3.3135,21.47,2.3998,3.601,2.2819,3.9019,1
6,-1.11,10,1.4577,21.47,2.3993,3.6043,2.3054,3.8866,1
6,-1.09,10,1.4776,21.47,2.3994,3.8119,2.3733,4.1079,1
6,-0.15,2,2.2435,21.47,2.3989,6.151,2.3617,6.4511,1
6,-0.16,1.9,2.2314,21.47,2.3994,4.5488,2.3522,4.8259,1
6,0.16,-1.5,2.4784,21.47,2.3994,4.8239,1.55,5.0567,0
6,0.16,-1.5,2.4784,21.47,2.3993,5.1284,1.6674,5.4118,0
6,0.16,-1.5,2.4784,21.47,2.399,5.3939,1.8093,5.5802,0
6.5,-0.8075,8.5,1.7147,21.47,2.3993,5.5376,2.1748,5.7117,1
6.5,0.8775,-8.5,3.0566,21.47,2.3992,5.3681,2.4187,5.6636,1
6.5,0.87,-8.4,3.0512,21.47,2.3992,4.947,2.2813,5.2456,1
6.5,-0.73,8.4,1.79,21.47,2.3993,5.9316,2.4151,6.2227,1
6,-0.02,0,2.3306,21.471,2.3992,3.9767,1.0959,3.7344,0
