2.5,-1.784,2.1,0.591,32.48,0.6392,21.522,0.8249,9.4675
2.5,-1.784,0,0.591,32.48,0.6154,21.531,0.567,9.4214
2.5,-1.784,-0.3,0.591,32.48,0.6051,21.527,0.537,9.41
2.5,-1.784,-0.6,0.591,32.48,0.5949,21.525,0.5075,9.4222
2.5,-1.784,-0.9,0.591,32.48,0.5841,21.526,0.476,9.3862
2.5,-1.784,-1.2,0.591,32.48,0.5735,21.521,0.4453,9.3735
2.5,-1.784,-1.5,0.591,32.48,0.5633,21.529,0.4162,9.418
2.5,-1.784,-1.8,0.591,32.48,0.5533,21.522,0.3877,9.4626
2.5,-1.784,-2.1,0.591,32.48,0.5428,21.522,0.3571,9.4675
2.5,-1.9327,0,0.44233,32.48,0.41793,21.531,0.46633,9.4214
2.5,-1.9327,0.3,0.44233,32.48,0.42823,21.527,0.49633,9.41
2.5,-1.9327,0.6,0.44233,32.48,0.43843,21.525,0.52583,9.4222
2.5,-1.9327,0.9,0.44233,32.48,0.44923,21.526,0.55733,9.3862
2.5,-1.9327,1.2,0.44233,32.48,0.45983,21.521,0.58803,9.3735
2.5,-1.9327,1.5,0.44233,32.48,0.47003,21.529,0.61713,9.418
2.5,-1.9327,1.8,0.44233,32.48,0.48003,21.522,0.64563,9.4626
2.5,-1.9327,2.1,0.44233,32.48,0.49053,21.522,0.67623,9.4675
2.5,-1.9327,0,0.44233,32.48,0.46673,21.531,0.41833,9.4214
2.5,-1.9327,-0.3,0.44233,32.48,0.45643,21.527,0.38833,9.41
2.5,-1.9327,-0.6,0.44233,32.48,0.44623,21.525,0.35883,9.4222
2.5,-1.9327,-0.9,0.44233,32.48,0.43543,21.526,0.32733,9.3862
2.5,-1.9327,-1.2,0.44233,32.48,0.42483,21.521,0.29663,9.3735
2.5,-1.9327,-1.5,0.44233,32.48,0.41463,21.529,0.26753,9.418
2.5,-1.9327,-1.8,0.44233,32.48,0.40463,21.522,0.23903,9.4626
2.5,-1.9327,-2.1,0.44233,32.48,0.39413,21.522,0.20843,9.4675
2.5,-2.0813,0,0.29367,32.48,0.26927,21.531,0.31767,9.4214
2.5,-2.0813,0.3,0.29367,32.48,0.27957,21.527,0.34767,9.41
2.5,-2.0813,0.6,0.29367,32.48,0.28977,21.525,0.37717,9.4222
2.5,-2.0813,0.9,0.29367,32.48,0.30057,21.526,0.40867,9.3862
2.5,-2.0813,1.2,0.29367,32.48,0.31117,21.521,0.43937,9.3735
2.5,-2.0813,1.5,0.29367,32.48,0.32137,21.529,0.46847,9.418
2.5,-2.0813,1.8,0.29367,32.48,0.33137,21.522,0.49697,9.4626
2.5,-2.0813,2.1,0.29367,32.48,0.34187,21.522,0.52757,9.4675
2.5,-2.0813,0,0.29367,32.48,0.31807,21.531,0.26967,9.4214
2.5,-2.0813,-0.3,0.29367,32.48,0.30777,21.527,0.23967,9.41
2.5,-2.0813,-0.6,0.29367,32.48,0.29757,21.525,0.21017,9.4222
2.5,-2.0813,-0.9,0.29367,32.48,0.28677,21.526,0.17867,9.3862
2.5,-2.0813,-1.2,0.29367,32.48,0.27617,21.521,0.14797,9.3735
2.5,-2.23,0.9,0.145,32.48,0.1519,21.526,0.26,9.3862
2.5,-2.23,1.2,0.145,32.48,0.1625,21.521,0.2907,9.3735
2.5,-2.23,1.5,0.145,32.48,0.1727,21.529,0.3198,9.418
2.5,-2.23,1.8,0.145,32.48,0.1827,21.522,0.3483,9.4626
2.5,-2.23,2.1,0.145,32.48,0.1932,21.522,0.3789,9.4675
2.5,-0.14867,0,2.2263,32.48,2.2019,21.531,2.2503,9.4214
2.5,-0.14867,0.3,2.2263,32.48,2.2122,21.527,2.2803,9.41
2.5,-0.14867,0.6,2.2263,32.48,2.2224,21.525,2.3098,9.4222
2.5,-0.14867,0.9,2.2263,32.48,2.2332,21.526,2.3413,9.3862
2.5,-0.14867,1.2,2.2263,32.48,2.2438,21.521,2.372,9.3735
2.5,-0.14867,1.5,2.2263,32.48,2.254,21.529,2.4011,9.418
2.5,-0.14867,1.8,2.2263,32.48,2.264,21.522,2.4296,9.4626
2.5,-0.14867,2.1,2.2263,32.48,2.2745,21.522,2.4602,9.4675
2.5,-0.14867,0,2.2263,32.48,2.2507,21.531,2.2023,9.4214
2.5,-0.14867,-0.3,2.2263,32.48,2.2404,21.527,2.1723,9.41
2.5,-0.14867,-0.6,2.2263,32.48,2.2302,21.525,2.1428,9.4222
2.5,-0.14867,-0.9,2.2263,32.48,2.2194,21.526,2.1113,9.3862
2.5,-0.14867,-1.2,2.2263,32.48,2.2088,21.521,2.0806,9.3735
2.5,-0.14867,-1.5,2.2263,32.48,2.1986,21.529,2.0515,9.418
2.5,-0.14867,-1.8,2.2263,32.48,2.1886,21.522,2.023,9.4626
2.5,-0.14867,-2.1,2.2263,32.48,2.1781,21.522,1.9924,9.4675
2.5,-0.29733,0,2.0777,32.48,2.0533,21.531,2.1017,9.4214
2.5,-0.29733,0.3,2.0777,32.48,2.0636,21.527,2.1317,9.41
2.5,-0.29733,0.6,2.0777,32.48,2.0738,21.525,2.1612,9.4222
2.5,-0.29733,0.9,2.0777,32.48,2.0846,21.526,2.1927,9.3862
2.5,-0.29733,1.2,2.0777,32.48,2.0952,21.521,2.2234,9.3735
2.5,-0.29733,1.5,2.0777,32.48,2.1054,21.529,2.2525,9.418
2.5,-0.29733,1.8,2.0777,32.48,2.1154,21.522,2.281,9.4626
2.5,-0.29733,2.1,2.0777,32.48,2.1259,21.522,2.3116,9.4675
2.5,-0.29733,0,2.0777,32.48,2.1021,21.531,2.0537,9.4214
2.5,-0.29733,-0.3,2.0777,32.48,2.0918,21.527,2.0237,9.41
2.5,-0.29733,-0.6,2.0777,32.48,2.0816,21.525,1.9942,9.4222
2.5,-0.29733,-0.9,2.0777,32.48,2.0708,21.526,1.9627,9.3862
2.5,-0.29733,-1.2,2.0777,32.48,2.0602,21.521,1.932,9.3735
2.5,-0.29733,-1.5,2.0777,32.48,2.05,21.529,1.9029,9.418
2.5,-0.29733,-1.8,2.0777,32.48,2.04,21.522,1.8744,9.4626
2.5,-0.29733,-2.1,2.0777,32.48,2.0295,21.522,1.8438,9.4675
2.5,-0.446,0,1.929,32.48,1.9046,21.531,1.953,9.4214
2.5,-0.446,0.3,1.929,32.48,1.9149,21.527,1.983,9.41
2.5,-0.446,0.6,1.929,32.48,1.9251,21.525,2.0125,9.4222
2.5,-0.446,0.9,1.929,32.48,1.9359,21.526,2.044,9.3862
2.5,-0.446,1.2,1.929,32.48,1.9465,21.521,2.0747,9.3735
2.5,-0.446,1.5,1.929,32.48,1.9567,21.529,2.1038,9.418
2.5,-0.446,1.8,1.929,32.48,1.9667,21.522,2.1323,9.4626
2.5,-0.446,2.1,1.929,32.48,1.9772,21.522,2.1629,9.4675
2.5,-0.446,0,1.929,32.48,1.9534,21.531,1.905,9.4214
2.5,-0.446,-0.3,1.929,32.48,1.9431,21.527,1.875,9.41
2.5,-0.446,-0.6,1.929,32.48,1.9329,21.525,1.8455,9.4222
2.5,-0.446,-0.9,1.929,32.48,1.9221,21.526,1.814,9.3862
2.5,-0.446,-1.2,1.929,32.48,1.9115,21.521,1.7833,9.3735
2.5,-0.446,-1.5,1.929,32.48,1.9013,21.529,1.7542,9.418
2.5,-0.446,-1.8,1.929,32.48,1.8913,21.522,1.7257,9.4626
2.5,-0.446,-2.1,1.929,32.48,1.8808,21.522,1.6951,9.4675
2.5,-0.59467,0,1.7803,32.48,1.7559,21.531,1.8043,9.4214
2.5,-0.59467,0.3,1.7803,32.48,1.7662,21.527,1.8343,9.41
2.5,-0.59467,0.6,1.7803,32.48,1.7764,21.525,1.8638,9.4222
2.5,-0.59467,0.9,1.7803,32.48,1.7872,21.526,1.8953,9.3862
2.5,-0.59467,1.2,1.7803,32.48,1.7978,21.521,1.926,9.3735
2.5,-0.59467,1.5,1.7803,32.48,1.808,21.529,1.9551,9.418
2.5,-0.59467,1.8,1.7803,32.48,1.818,21.522,1.9836,9.4626
2.5,-0.59467,2.1,1.7803,32.48,1.8285,21.522,2.0142,9.4675
2.5,-0.59467,0,1.7803,32.48,1.8047,21.531,1.7563,9.4214
2.5,-0.59467,-0.3,1.7803,32.48,1.7944,21.527,1.7263,9.41
2.5,-0.59467,-0.6,1.7803,32.48,1.7842,21.525,1.6968,9.4222
2.5,-0.59467,-0.9,1.7803,32.48,1.7734,21.526,1.6653,9.3862
2.5,-0.59467,-1.2,1.7803,32.48,1.7628,21.521,1.6346,9.3735
2.5,-0.59467,-1.5,1.7803,32.48,1.7526,21.529,1.6055,9.418
2.5,-0.59467,-1.8,1.7803,32.48,1.7426,21.522,1.577,9.4626
2.5,-0.59467,-2.1,1.7803,32.48,1.7321,21.522,1.5464,9.4675
2.5,-0.74333,0,1.6317,32.48,1.6073,21.531,1.6557,9.4214
2.5,-0.74333,0.3,1.6317,32.48,1.6176,21.527,1.6857,9.41
2.5,-0.74333,0.6,1.6317,32.48,1.6278,21.525,1.7152,9.4222
2.5,-0.74333,0.9,1.6317,32.48,1.6386,21.526,1.7467,9.3862
2.5,-0.74333,1.2,1.6317,32.48,1.6492,21.521,1.7774,9.3735
2.5,-0.74333,1.5,1.6317,32.48,1.6594,21.529,1.8065,9.418
2.5,-0.74333,1.8,1.6317,32.48,1.6694,21.522,1.835,9.4626
2.5,-0.74333,2.1,1.6317,32.48,1.6799,21.522,1.8656,9.4675
2.5,-0.74333,0,1.6317,32.48,1.6561,21.531,1.6077,9.4214
2.5,-0.74333,-0.3,1.6317,32.48,1.6458,21.527,1.5777,9.41
2.5,-0.74333,-0.6,1.6317,32.48,1.6356,21.525,1.5482,9.4222
2.5,-0.74333,-0.9,1.6317,32.48,1.6248,21.526,1.5167,9.3862
2.5,-0.74333,-1.2,1.6317,32.48,1.6142,21.521,1.486,9.3735
2.5,-0.74333,-1.5,1.6317,32.48,1.604,21.529,1.4569,9.418
2.5,-0.74333,-1.8,1.6317,32.48,1.594,21.522,1.4284,9.4626
2.5,-0.74333,-2.1,1.6317,32.48,1.5835,21.522,1.3978,9.4675
2.5,-0.892,0,1.483,32.48,1.4586,21.531,1.507,9.4214
2.5,-0.892,0.3,1.483,32.48,1.4689,21.527,1.537,9.41
2.5,-0.892,0.6,1.483,32.48,1.4791,21.525,1.5665,9.4222
2.5,-0.892,0.9,1.483,32.48,1.4899,21.526,1.598,9.3862
2.5,-0.892,1.2,1.483,32.48,1.5005,21.521,1.6287,9.3735
2.5,-0.892,1.5,1.483,32.48,1.5107,21.529,1.6578,9.418
2.5,-0.892,1.8,1.483,32.48,1.5207,21.522,1.6863,9.4626
2.5,-0.892,2.1,1.483,32.48,1.5312,21.522,1.7169,9.4675
2.5,-0.892,0,1.483,32.48,1.5074,21.531,1.459,9.4214
2.5,-0.892,-0.3,1.483,32.48,1.4971,21.527,1.429,9.41
2.5,-0.892,-0.6,1.483,32.48,1.4869,21.525,1.3995,9.4222
2.5,-0.892,-0.9,1.483,32.48,1.4761,21.526,1.368,9.3862
2.5,-0.892,-1.2,1.483,32.48,1.4655,21.521,1.3373,9.3735
2.5,-0.892,-1.5,1.483,32.48,1.4553,21.529,1.3082,9.418
2.5,-0.892,-1.8,1.483,32.48,1.4453,21.522,1.2797,9.4626
2.5,-0.892,-2.1,1.483,32.48,1.4348,21.522,1.2491,9.4675
2.5,-1.0407,0,1.3343,32.48,1.3099,21.531,1.3583,9.4214
2.5,-1.0407,0.3,1.3343,32.48,1.3202,21.527,1.3883,9.41
2.5,-1.0407,0.6,1.3343,32.48,1.3304,21.525,1.4178,9.4222
2.5,-1.0407,0.9,1.3343,32.48,1.3412,21.526,1.4493,9.3862
2.5,-1.0407,1.2,1.3343,32.48,1.3518,21.521,1.48,9.3735
2.5,-1.0407,1.5,1.3343,32.48,1.362,21.529,1.5091,9.418
2.5,-1.0407,1.8,1.3343,32.48,1.372,21.522,1.5376,9.4626
2.5,-1.0407,2.1,1.3343,32.48,1.3825,21.522,1.5682,9.4675
2.5,-1.0407,0,1.3343,32.48,1.3587,21.531,1.3103,9.4214
2.5,-1.0407,-0.3,1.3343,32.48,1.3484,21.527,1.2803,9.41
2.5,-1.0407,-0.6,1.3343,32.48,1.3382,21.525,1.2508,9.4222
2.5,-1.0407,-0.9,1.3343,32.48,1.3274,21.526,1.2193,9.3862
2.5,-1.0407,-1.2,1.3343,32.48,1.3168,21.521,1.1886,9.3735
2.5,-1.0407,-1.5,1.3343,32.48,1.3066,21.529,1.1595,9.418
2.5,-1.0407,-1.8,1.3343,32.48,1.2966,21.522,1.131,9.4626
2.5,-1.0407,-2.1,1.3343,32.48,1.2861,21.522,1.1004,9.4675
2.5,-1.1893,0,1.1857,32.48,1.1613,21.531,1.2097,9.4214
2.5,-1.1893,0.3,1.1857,32.48,1.1716,21.527,1.2397,9.41
2.5,-1.1893,0.6,1.1857,32.48,1.1818,21.525,1.2692,9.4222
2.5,-1.1893,0.9,1.1857,32.48,1.1926,21.526,1.3007,9.3862
2.5,-1.1893,1.2,1.1857,32.48,1.2032,21.521,1.3314,9.3735
2.5,-1.1893,1.5,1.1857,32.48,1.2134,21.529,1.3605,9.418
2.5,-1.1893,1.8,1.1857,32.48,1.2234,21.522,1.389,9.4626
2.5,-1.1893,2.1,1.1857,32.48,1.2339,21.522,1.4196,9.4675
2.5,-1.1893,0,1.1857,32.48,1.2101,21.531,1.1617,9.4214
2.5,-1.1893,-0.3,1.1857,32.48,1.1998,21.527,1.1317,9.41
2.5,-1.1893,-0.6,1.1857,32.48,1.1896,21.525,1.1022,9.4222
2.5,-1.1893,-0.9,1.1857,32.48,1.1788,21.526,1.0707,9.3862
2.5,-1.1893,-1.2,1.1857,32.48,1.1682,21.521,1.04,9.3735
2.5,-1.1893,-1.5,1.1857,32.48,1.158,21.529,1.0109,9.418
2.5,-1.1893,-1.8,1.1857,32.48,1.148,21.522,0.98237,9.4626
2.5,-1.1893,-2.1,1.1857,32.48,1.1375,21.522,0.95177,9.4675
2.5,-1.338,0,1.037,32.48,1.0126,21.531,1.061,9.4214
2.5,-1.338,0.3,1.037,32.48,1.0229,21.527,1.091,9.41
2.5,-1.338,0.6,1.037,32.48,1.0331,21.525,1.1205,9.4222
2.5,-1.338,0.9,1.037,32.48,1.0439,21.526,1.152,9.3862
2.5,-1.338,1.2,1.037,32.48,1.0545,21.521,1.1827,9.3735
2.5,-1.338,1.5,1.037,32.48,1.0647,21.529,1.2118,9.418
2.5,-1.338,1.8,1.037,32.48,1.0747,21.522,1.2403,9.4626
2.5,-1.338,2.1,1.037,32.48,1.0852,21.522,1.2709,9.4675
2.5,-1.338,0,1.037,32.48,1.0614,21.531,1.013,9.4214
2.5,-1.338,-0.3,1.037,32.48,1.0511,21.527,0.983,9.41
2.5,-1.338,-0.6,1.037,32.48,1.0409,21.525,0.9535,9.4222
2.5,-1.338,-0.9,1.037,32.48,1.0301,21.526,0.922,9.3862
2.5,-1.338,-1.2,1.037,32.48,1.0195,21.521,0.8913,9.3735
2.5,-1.338,-1.5,1.037,32.48,1.0093,21.529,0.8622,9.418
2.5,-1.338,-1.8,1.037,32.48,0.9993,21.522,0.8337,9.4626
2.5,-1.338,-2.1,1.037,32.48,0.9888,21.522,0.8031,9.4675
2.5,0,0,2.375,32.48,2.3506,21.531,2.399,9.4214
2.5,0,0.3,2.375,32.48,2.3609,21.527,2.429,9.41
2.5,0,0.6,2.375,32.48,2.3711,21.525,2.4585,9.4222
2.5,0,0.9,2.375,32.48,2.3819,21.526,2.49,9.3862
2.5,0,1.2,2.375,32.48,2.3925,21.521,2.5207,9.3735
2.5,0,1.5,2.375,32.48,2.4027,21.529,2.5498,9.418
2.5,0,1.8,2.375,32.48,2.4127,21.522,2.5783,9.4626
2.5,0,2.1,2.375,32.48,2.4232,21.522,2.6089,9.4675
2.5,0,0,2.375,32.48,2.3994,21.531,2.351,9.4214
2.5,0,-0.3,2.375,32.48,2.3891,21.527,2.321,9.41
2.5,0,-0.6,2.375,32.48,2.3789,21.525,2.2915,9.4222
2.5,0,-0.9,2.375,32.48,2.3681,21.526,2.26,9.3862
2.5,0,-1.2,2.375,32.48,2.3575,21.521,2.2293,9.3735
2.5,0,-1.5,2.375,32.48,2.3473,21.529,2.2002,9.418
2.5,0,-1.8,2.375,32.48,2.3373,21.522,2.1717,9.4626
2.5,0,-2.1,2.375,32.48,2.3268,21.522,2.1411,9.4675
2.5,1.4867,0,3.8617,32.48,3.8373,21.531,3.8857,9.4214
2.5,1.4867,0.3,3.8617,32.48,3.8476,21.527,3.9157,9.41
2.5,1.4867,0.6,3.8617,32.48,3.8578,21.525,3.9452,9.4222
2.5,1.4867,0.9,3.8617,32.48,3.8686,21.526,3.9767,9.3862
2.5,1.4867,1.2,3.8617,32.48,3.8792,21.521,4.0074,9.3735
2.5,1.4867,1.5,3.8617,32.48,3.8894,21.529,4.0365,9.418
2.5,1.4867,1.8,3.8617,32.48,3.8994,21.522,4.065,9.4626
2.5,1.4867,2.1,3.8617,32.48,3.9099,21.522,4.0956,9.4675
2.5,1.4867,0,3.8617,32.48,3.8861,21.531,3.8377,9.4214
2.5,1.4867,-0.3,3.8617,32.48,3.8758,21.527,3.8077,9.41
2.5,1.4867,-0.6,3.8617,32.48,3.8656,21.525,3.7782,9.4222
2.5,1.4867,-0.9,3.8617,32.48,3.8548,21.526,3.7467,9.3862
2.5,1.4867,-1.2,3.8617,32.48,3.8442,21.521,3.716,9.3735
2.5,1.4867,-1.5,3.8617,32.48,3.834,21.529,3.6869,9.418
2.5,1.4867,-1.8,3.8617,32.48,3.824,21.522,3.6584,9.4626
2.5,1.4867,-2.1,3.8617,32.48,3.8135,21.522,3.6278,9.4675
2.5,1.6353,0,4.0103,32.48,3.9859,21.531,4.0343,9.4214
2.5,1.6353,0.3,4.0103,32.48,3.9962,21.527,4.0643,9.41
2.5,1.6353,0.6,4.0103,32.48,4.0064,21.525,4.0938,9.4222
2.5,1.6353,0.9,4.0103,32.48,4.0172,21.526,4.1253,9.3862
2.5,1.6353,1.2,4.0103,32.48,4.0278,21.521,4.156,9.3735
2.5,1.6353,1.5,4.0103,32.48,4.038,21.529,4.1851,9.418
2.5,1.6353,1.8,4.0103,32.48,4.048,21.522,4.2136,9.4626
2.5,1.6353,2.1,4.0103,32.48,4.0585,21.522,4.2442,9.4675
2.5,1.6353,0,4.0103,32.48,4.0347,21.531,3.9863,9.4214
2.5,1.6353,-0.3,4.0103,32.48,4.0244,21.527,3.9563,9.41
2.5,1.6353,-0.6,4.0103,32.48,4.0142,21.525,3.9268,9.4222
2.5,1.6353,-0.9,4.0103,32.48,4.0034,21.526,3.8953,9.3862
2.5,1.6353,-1.2,4.0103,32.48,3.9928,21.521,3.8646,9.3735
2.5,1.6353,-1.5,4.0103,32.48,3.9826,21.529,3.8355,9.418
2.5,1.6353,-1.8,4.0103,32.48,3.9726,21.522,3.807,9.4626
2.5,1.6353,-2.1,4.0103,32.48,3.9621,21.522,3.7764,9.4675
2.5,1.784,0,4.159,32.48,4.1346,21.531,4.183,9.4214
2.5,1.784,0.3,4.159,32.48,4.1449,21.527,4.213,9.41
2.5,1.784,0.6,4.159,32.48,4.1551,21.525,4.2425,9.4222
2.5,1.784,0.9,4.159,32.48,4.1659,21.526,4.274,9.3862
2.5,1.784,1.2,4.159,32.48,4.1765,21.521,4.3047,9.3735
2.5,1.784,1.5,4.159,32.48,4.1867,21.529,4.3338,9.418
2.5,1.784,1.8,4.159,32.48,4.1967,21.522,4.3623,9.4626
2.5,1.784,2.1,4.159,32.48,4.2072,21.522,4.3929,9.4675
2.5,1.784,0,4.159,32.48,4.1834,21.531,4.135,9.4214
2.5,1.784,-0.3,4.159,32.48,4.1731,21.527,4.105,9.41
2.5,1.784,-0.6,4.159,32.48,4.1629,21.525,4.0755,9.4222
2.5,1.784,-0.9,4.159,32.48,4.1521,21.526,4.044,9.3862
2.5,1.784,-1.2,4.159,32.48,4.1415,21.521,4.0133,9.3735
2.5,1.784,-1.5,4.159,32.48,4.1313,21.529,3.9842,9.418
2.5,1.784,-1.8,4.159,32.48,4.1213,21.522,3.9557,9.4626
2.5,1.784,-2.1,4.159,32.48,4.1108,21.522,3.9251,9.4675
2.5,1.9327,0,4.3077,32.48,4.2833,21.531,4.3317,9.4214
2.5,1.9327,0.3,4.3077,32.48,4.2936,21.527,4.3617,9.41
2.5,1.9327,0.6,4.3077,32.48,4.3038,21.525,4.3912,9.4222
2.5,1.9327,0.9,4.3077,32.48,4.3146,21.526,4.4227,9.3862
2.5,1.9327,1.2,4.3077,32.48,4.3252,21.521,4.4534,9.3735
2.5,1.9327,1.5,4.3077,32.48,4.3354,21.529,4.4825,9.418
2.5,1.9327,1.8,4.3077,32.48,4.3454,21.522,4.511,9.4626
2.5,1.9327,2.1,4.3077,32.48,4.3559,21.522,4.5416,9.4675
2.5,1.9327,0,4.3077,32.48,4.3321,21.531,4.2837,9.4214
2.5,1.9327,-0.3,4.3077,32.48,4.3218,21.527,4.2537,9.41
2.5,1.9327,-0.6,4.3077,32.48,4.3116,21.525,4.2242,9.4222
2.5,1.9327,-0.9,4.3077,32.48,4.3008,21.526,4.1927,9.3862
2.5,1.9327,-1.2,4.3077,32.48,4.2902,21.521,4.162,9.3735
2.5,1.9327,-1.5,4.3077,32.48,4.28,21.529,4.1329,9.418
2.5,1.9327,-1.8,4.3077,32.48,4.27,21.522,4.1044,9.4626
2.5,1.9327,-2.1,4.3077,32.48,4.2595,21.522,4.0738,9.4675
2.5,2.0813,0,4.4563,32.48,4.4319,21.531,4.4803,9.4214
2.5,2.0813,0.3,4.4563,32.48,4.4422,21.527,4.5103,9.41
2.5,2.0813,0.6,4.4563,32.48,4.4524,21.525,4.5398,9.4222
2.5,2.0813,0.9,4.4563,32.48,4.4632,21.526,4.5713,9.3862
2.5,2.0813,1.2,4.4563,32.48,4.4738,21.521,4.602,9.3735
2.5,2.0813,0,4.4563,32.48,4.4807,21.531,4.4323,9.4214
2.5,2.0813,-0.3,4.4563,32.48,4.4704,21.527,4.4023,9.41
2.5,2.0813,-0.6,4.4563,32.48,4.4602,21.525,4.3728,9.4222
2.5,2.0813,-0.9,4.4563,32.48,4.4494,21.526,4.3413,9.3862
2.5,2.0813,-1.2,4.4563,32.48,4.4388,21.521,4.3106,9.3735
2.5,2.0813,-1.5,4.4563,32.48,4.4286,21.529,4.2815,9.418
2.5,2.0813,-1.8,4.4563,32.48,4.4186,21.522,4.253,9.4626
2.5,2.0813,-2.1,4.4563,32.48,4.4081,21.522,4.2224,9.4675
2.5,2.23,-0.9,4.605,32.48,4.5981,21.526,4.49,9.3862
2.5,2.23,-1.2,4.605,32.48,4.5875,21.521,4.4593,9.3735
2.5,2.23,-1.5,4.605,32.48,4.5773,21.529,4.4302,9.418
2.5,2.23,-1.8,4.605,32.48,4.5673,21.522,4.4017,9.4626
2.5,2.23,-2.1,4.605,32.48,4.5568,21.522,4.3711,9.4675
2.5,0.14867,0,2.5237,32.48,2.4993,21.531,2.5477,9.4214
2.5,0.14867,0.3,2.5237,32.48,2.5096,21.527,2.5777,9.41
2.5,0.14867,0.6,2.5237,32.48,2.5198,21.525,2.6072,9.4222
2.5,0.14867,0.9,2.5237,32.48,2.5306,21.526,2.6387,9.3862
2.5,0.14867,1.2,2.5237,32.48,2.5412,21.521,2.6694,9.3735
2.5,0.14867,1.5,2.5237,32.48,2.5514,21.529,2.6985,9.418
2.5,0.14867,1.8,2.5237,32.48,2.5614,21.522,2.727,9.4626
2.5,0.14867,2.1,2.5237,32.48,2.5719,21.522,2.7576,9.4675
2.5,0.14867,0,2.5237,32.48,2.5481,21.531,2.4997,9.4214
2.5,0.14867,-0.3,2.5237,32.48,2.5378,21.527,2.4697,9.41
2.5,0.14867,-0.6,2.5237,32.48,2.5276,21.525,2.4402,9.4222
2.5,0.14867,-0.9,2.5237,32.48,2.5168,21.526,2.4087,9.3862
2.5,0.14867,-1.2,2.5237,32.48,2.5062,21.521,2.378,9.3735
2.5,0.14867,-1.5,2.5237,32.48,2.496,21.529,2.3489,9.418
2.5,0.14867,-1.8,2.5237,32.48,2.486,21.522,2.3204,9.4626
2.5,0.14867,-2.1,2.5237,32.48,2.4755,21.522,2.2898,9.4675
2.5,0.29733,0,2.6723,32.48,2.6479,21.531,2.6963,9.4214
2.5,0.29733,0.3,2.6723,32.48,2.6582,21.527,2.7263,9.41
2.5,0.29733,0.6,2.6723,32.48,2.6684,21.525,2.7558,9.4222
2.5,0.29733,0.9,2.6723,32.48,2.6792,21.526,2.7873,9.3862
